steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.1,1,0.1,0.9
2,2,0.2,1,0.1,1.8
3,3,0.30000000000000004,1,0.1,2.7
4,4,0.4,1,0.1,3.6
5,5,0.5,1,0.1,4.5
6,6,0.6,1,0.1,5.4
7,7,0.7,1,0.1,6.300000000000001
8,8,0.7999999999999999,1,0.1,7.200000000000001
9,9,0.8999999999999999,1,0.1,8.100000000000001
10,10,0.9999999999999999,1,0.1,9.000000000000002
12,12,1.6,1,0.1,10.400000000000002
14,14,1.7000000000000002,1,0.0,12.300000000000002
17,17,2.1000000000000005,1,0.2,14.900000000000004
20,20,2.400000000000001,1,0.1,17.6
25,25,2.9000000000000012,1,0.1,22.099999999999994
30,30,4.200000000000001,1,0.1,25.79999999999999
40,40,6.199999999999998,1,1.0,33.79999999999998
50,50,7.199999999999995,1,0.1,42.79999999999997
60,60,8.399999999999991,1,0.1,51.59999999999996
70,70,9.999999999999988,1,0.1,59.99999999999994
80,80,10.999999999999984,1,0.1,68.99999999999997
90,90,11.99999999999998,1,0.1,78.00000000000003
100,100,14.399999999999977,1,0.1,85.60000000000007
120,120,30.899999999999952,1,0.9,89.09999999999997
140,140,48.99999999999993,1,1.0,90.99999999999986
170,170,75.99999999999999,1,0.9,93.99999999999969
200,200,103.00000000000016,1,0.9,96.99999999999952
250,250,146.20000000000041,1,0.9,103.79999999999924
300,300,189.50000000000063,1,1.0,110.49999999999905
400,400,282.8000000000006,1,1.0,117.19999999999906
500,500,380.6000000000006,1,1.0,119.39999999999907
600,600,474.8000000000005,1,1.0,125.19999999999905
700,700,572.5000000000005,1,1.0,127.49999999999905
800,800,670.2000000000005,1,1.0,129.79999999999907
900,900,767.7000000000005,1,1.0,132.29999999999907
1000,1000,866.7000000000005,1,1.0,133.29999999999907
1200,1200,1061.0000000000007,1,1.0,138.99999999999912
1400,1400,1254.2000000000007,1,1.0,145.7999999999991
1700,1700,1550.1000000000006,1,1.0,149.89999999999912
2000,2000,1844.4000000000008,1,1.0,155.5999999999991
2500,2500,2332.500000000001,1,1.0,167.49999999999906
3000,3000,2817.500000000001,1,1.0,182.49999999999906
4000,4000,3797.0000000000005,1,1.0,202.9999999999991
5000,5000,4771.900000000001,1,1.0,228.09999999999926
6000,6000,5749.1,1,1.0,250.89999999999918
7000,7000,6729.800000000001,1,0.8,270.19999999999914
8000,8000,7697.300000000002,1,1.0,302.6999999999991
9000,9000,8666.600000000006,1,1.0,333.39999999999907
10000,10000,9639.300000000008,1,1.0,360.6999999999992
