steps,episode,total_return,episode_len,episode_return,total_regret
1,1,0.4,1,0.4,0.6
2,2,1.2000000000000002,1,0.8,0.7999999999999999
3,3,2.1,1,0.9,0.8999999999999999
4,4,2.2,1,0.1,1.7999999999999998
5,5,3.2,1,1.0,1.7999999999999998
6,6,3.5,1,0.30000000000000004,2.5
7,7,4.2,1,0.7000000000000001,2.8
8,8,4.800000000000001,1,0.6000000000000001,3.1999999999999997
9,9,5.300000000000001,1,0.5,3.6999999999999997
10,10,5.300000000000001,1,0.0,4.699999999999999
12,12,6.200000000000001,1,0.2,5.799999999999999
14,14,6.600000000000001,1,0.0,7.399999999999999
17,17,8.4,1,0.1,8.599999999999998
20,20,9.8,1,0.30000000000000004,10.199999999999998
25,25,11.799999999999999,1,0.2,13.2
30,30,14.9,1,0.1,15.099999999999998
40,40,20.400000000000002,1,0.6000000000000001,19.599999999999998
50,50,25.6,1,1.0,24.4
60,60,31.8,1,0.4,28.2
70,70,35.800000000000004,1,0.1,34.2
80,80,42.199999999999996,1,0.8,37.80000000000001
90,90,46.99999999999999,1,0.8,43.000000000000014
100,100,53.09999999999999,1,0.8,46.90000000000002
120,120,63.5,1,0.5,56.50000000000001
140,140,76.39999999999999,1,0.6000000000000001,63.60000000000001
170,170,96.6,1,0.30000000000000004,73.4
200,200,114.80000000000001,1,1.0,85.19999999999999
250,250,145.40000000000003,1,0.30000000000000004,104.59999999999998
300,300,176.60000000000005,1,0.8,123.39999999999996
400,400,238.80000000000013,1,0.7000000000000001,161.1999999999999
500,500,304.1,1,0.6000000000000001,195.89999999999984
600,600,369.09999999999985,1,0.6000000000000001,230.89999999999978
700,700,437.49999999999966,1,0.6000000000000001,262.4999999999997
800,800,506.6999999999994,1,0.4,293.29999999999995
900,900,577.199999999999,1,0.30000000000000004,322.8000000000001
1000,1000,649.9999999999985,1,0.30000000000000004,350.0000000000004
1200,1200,793.3999999999978,1,1.0,406.6000000000008
1400,1400,942.1999999999971,1,0.6000000000000001,457.8000000000013
1700,1700,1167.1999999999982,1,1.0,532.8000000000023
2000,2000,1398.9000000000015,1,0.9,601.1000000000038
2500,2500,1787.7000000000073,1,0.9,712.3000000000068
3000,3000,2189.900000000015,1,0.8,810.1000000000095
4000,4000,3013.800000000039,1,1.0,986.2000000000154
5000,5000,3848.700000000062,1,0.5,1151.3000000000068
6000,6000,4697.50000000003,1,0.4,1302.4999999999936
7000,7000,5574.999999999972,1,1.0,1424.999999999979
8000,8000,6425.299999999927,1,1.0,1574.699999999968
9000,9000,7319.999999999877,1,0.8,1679.9999999999554
10000,10000,8206.59999999983,1,1.0,1793.3999999999435
